"pincode","district","latitude","longitude","Demand"
228161,"SULTANPUR","26.0644160","82.4292310",1
228161,"SULTANPUR","25.9680190","83.8711570",1
228161,"SULTANPUR","25.9680190","83.8711570",1
263601,"ALMORA","29.5983680","79.6615038",28
263601,"ALMORA","29.7171672","79.6998554",28
263601,"ALMORA","29.5983690","79.6615028",28
263601,"ALMORA","29.5983660","79.6615058",28
263642,"BAGESHWAR","29.8394823","79.7764267",9
263642,"BAGESHWAR","29.8394823","79.7764267",9
263632,"BAGESHWAR","30.1046600","79.8527500",2
263632,"BAGESHWAR","30.1046600","79.8527500",2
263632,"BAGESHWAR","30.1046600","79.8527500",2
263637,"ALMORA","29.9011000","79.2076500",1
263645,"ALMORA","29.6433675","79.4321765",12
263645,"ALMORA","29.6433705","79.4321735",12
263645,"ALMORA","29.7400257","79.4385405",12
263645,"ALMORA","29.6863132","79.4615707",12
263653,"ALMORA","29.6433655","79.4321785",2
263653,"ALMORA","29.7760360","79.4267785",2
263653,"ALMORA","29.6433695","79.4321745",2
263656,"ALMORA","29.8833403","79.3499930",3
263656,"ALMORA","29.8825730","79.3533721",3
263656,"ALMORA","29.8839100","79.3575900",3
263656,"ALMORA","29.8833393","79.3499940",3
263658,"ALMORA","29.8833393","79.3499940",3
263658,"ALMORA","29.8833433","79.3499900",3
263676,"ALMORA","29.6797790","79.1710460",1
263676,"ALMORA","29.5866100","79.6055300",1
263676,"ALMORA","29.6844222","79.2062466",1
246401,"CHAMOLI","30.4385170","79.2916220",7
246401,"CHAMOLI","30.4350610","79.3014900",7
246424,"CHAMOLI","30.2937120","79.5603600",1
246424,"CHAMOLI","30.2941150","79.5716120",1
246428,"CHAMOLI","30.0694390","79.2747130",1
246428,"CHAMOLI","30.0229970","79.2951320",1
246428,"CHAMOLI","30.3679990","79.3039500",1
246444,"CHAMOLI","30.080583000000001","79.376121999999995",1
246171,"RUDRA PRAYAG","30.307234999999999","79.049689999999998",2
246171,"RUDRA PRAYAG","30.2200730","78.9613490",2
246171,"RUDRA PRAYAG","30.3205010","79.0036960",2
246171,"RUDRA PRAYAG","30.300165","79.024244999999993",2
246474,"CHAMOLI","30.2180660","79.2437050",1
246475,"RUDRA PRAYAG","30.1556130","79.3465720",2
246475,"RUDRA PRAYAG","30.3443750","79.1012200",2
246475,"RUDRA PRAYAG","30.4069070","78.9655900",2
246475,"RUDRA PRAYAG","30.0751240","79.6232340",2
246475,"RUDRA PRAYAG","30.4142410","78.9834220",2
248125,"DEHRADUN","30.4786000","77.8302000",1
248179,"TEHRI GARHWAL","30.4951000","78.0395000",14
248007,"DEHRADUN","30.3165000","78.0321800",45
248007,"DEHRADUN","30.3906550","77.9692680",45
248007,"DEHRADUN","30.3816000","77.9699000",45
248197,"DEHRADUN","30.4683090","77.7749910",7
248001,"DEHRADUN","30.3160000","78.0320000",389
248140,"DEHRADUN","30.1096000","78.0800000",14
248008,"DEHRADUN","30.3300000","78.1440000",16
249205,"DEHRADUN","30.0200000","78.2100000",1
248013,"DEHRADUN","30.3700000","78.1050000",3
248013,"DEHRADUN","30.3800000","78.1200000",3
249202,"DEHRADUN","30.0600000","78.2700000",8
247667,"HARIDWAR","29.8300000","77.8900000",62
247667,"HARIDWAR","29.9200000","77.9300000",62
247667,"HARIDWAR","29.9300000","77.8956000",62
247667,"HARIDWAR","29.9700000","77.9400000",62
247670,"HARIDWAR","29.7120000","77.8490000",1
249408,"HARIDWAR","29.8654000","78.1821000",18
247663,"HARIDWAR","29.7202000","78.1536000",1
247663,"HARIDWAR","29.7705500","78.1505800",1
247656,"HARIDWAR","29.7398000","77.9153000",1
247656,"HARIDWAR","29.9456000","78.1642000",1
263139,"NAINITAL","29.1980116","79.5043391",180
263139,"NAINITAL","29.2474126","79.3573755",180
262401,"UDAM SINGH NAGAR","29.2086614","79.2155073",5
262401,"UDAM SINGH NAGAR","29.1891684","79.0975136",5
263152,"UDAM SINGH NAGAR","29.0817125","79.2874027",1
263152,"UDAM SINGH NAGAR","29.6700000","79.5400000",1
263152,"UDAM SINGH NAGAR","29.0151556","79.2676318",1
263152,"UDAM SINGH NAGAR","28.9715489","79.3761218",1
244712,"UDAM SINGH NAGAR","29.670000000000002","79.829999999999998",2
244712,"UDAM SINGH NAGAR","29.390000000000001","79.659999999999997",2
244713,"UDAM SINGH NAGAR","29.2728215","78.9316528",19
244713,"UDAM SINGH NAGAR","29.1360426","78.9429666",19
244713,"UDAM SINGH NAGAR","29.2606706","78.8892146",19
263126,"NAINITAL","29.2914778","79.5458768",10
263148,"UDAM SINGH NAGAR","28.9211210","79.4844540",9
263148,"UDAM SINGH NAGAR","28.9300000","79.4400000",9
263148,"UDAM SINGH NAGAR","29.1980260","79.5688220",9
263148,"UDAM SINGH NAGAR","28.8637820","79.7091580",9
263148,"UDAM SINGH NAGAR","29.0093670","79.5521570",9
263148,"UDAM SINGH NAGAR","28.9100000","79.5100000",9
244715,"NAINITAL","29.4613240","79.1480450",16
244715,"NAINITAL","29.5768460","79.1279550",16
263153,"UDAM SINGH NAGAR","28.9932370","79.3821050",28
263153,"UDAM SINGH NAGAR","29.0286290","79.3888000",28
262405,"UDAM SINGH NAGAR","28.9797210","79.7203520",1
262405,"UDAM SINGH NAGAR","28.9200000","79.7000000",1
263001,"NAINITAL","29.359507000000001","79.458575999999994",6
263136,"NAINITAL","29.5100000","79.4500000",10
263137,"NAINITAL","29.4300000","79.6400000",1
263137,"NAINITAL","29.4200000","79.6300000",1
263132,"NAINITAL","29.3800000","79.7300000",6
263137,"NAINITAL","29.4500000","79.6100000",1
262308,"UDAM SINGH NAGAR","28.8900000","79.9400000",5
262308,"UDAM SINGH NAGAR","28.9032090","79.9640339",5
262308,"UDAM SINGH NAGAR","28.9503633","79.7876449",5
262308,"UDAM SINGH NAGAR","29.3400000","79.4500000",5
262308,"UDAM SINGH NAGAR","29.0033943","79.9556424",5
246149,"PAURI GARHWAL","29.7524010","78.5269030",27
246149,"PAURI GARHWAL","29.7524010","78.5269030",27
246149,"PAURI GARHWAL","29.7524010","78.5269030",27
246149,"PAURI GARHWAL","29.7524010","78.5269030",27
246127,"PAURI GARHWAL","29.8069550","78.6093720",1
246127,"PAURI GARHWAL","29.8069550","78.6093720",1
246155,"PAURI GARHWAL","29.7905290","78.7249470",1
246155,"PAURI GARHWAL","29.7905290","78.7249470",1
246155,"PAURI GARHWAL","29.7905290","78.7249470",1
246155,"PAURI GARHWAL","29.7905290","78.7249470",1
246155,"PAURI GARHWAL","29.7905290","78.7249470",1
246155,"PAURI GARHWAL","29.837754700000001","78.687097899999998",1
246179,"PAURI GARHWAL","29.7721230","78.8732960",1
246172,"PAURI GARHWAL","29.9167000","78.7000000",1
246172,"PAURI GARHWAL","29.9170050","78.7100640",1
246172,"PAURI GARHWAL","29.9170050","78.7100640",1
246172,"PAURI GARHWAL","29.9170050","78.7100640",1
246172,"PAURI GARHWAL","29.9170050","78.7100640",1
246172,"PAURI GARHWAL","29.9170050","78.7100640",1
246001,"PAURI GARHWAL","30.1471160","78.7745390",9
246194,"PAURI GARHWAL","30.1829770","78.6951790",3
246194,"PAURI GARHWAL","30.1829770","78.6951790",3
246174,"PAURI GARHWAL","30.1966820","78.8042830",15
262501,"PITHORAGARH","29.5905000","80.1490000",35
262501,"PITHORAGARH","29.6114420","80.1336340",35
262501,"PITHORAGARH","29.5874060","80.2104950",35
262530,"PITHORAGARH","29.4927200","80.2807040",2
262520,"PITHORAGARH","29.5326860","80.2462010",1
262523,"CHAMPAWAT","29.3400000","80.1200000",3
262523,"CHAMPAWAT","29.2900000","80.2400000",3
262523,"CHAMPAWAT","29.2100000","80.0700000",3
262524,"CHAMPAWAT","29.3700000","80.1300000",4
262524,"CHAMPAWAT","29.4021000","80.0903000",4
262524,"CHAMPAWAT","29.3900000","80.2600000",4
262524,"CHAMPAWAT","29.3200000","80.2800000",4
249145,"TEHRI GARHWAL","30.3383633","78.2504624",3
249145,"TEHRI GARHWAL","30.4137449","78.3458198",3
249145,"TEHRI GARHWAL","30.3454803","78.3946560",3
249145,"TEHRI GARHWAL","30.3130409","78.2063123",3
249145,"TEHRI GARHWAL","30.3454000","78.3946000",3
249196,"UTTAR KASHI","30.5842874","78.3148574",1
249196,"UTTAR KASHI","30.6101163","78.3202100",1
249196,"TEHRI GARHWAL","30.584030200000001","78.314918500000005",1
249196,"UTTAR KASHI","30.5840297","78.3149965",1
249196,"UTTAR KASHI","30.5272737","78.4083949",1
249196,"TEHRI GARHWAL","30.547693800000001","78.326098400000006",1
249151,"UTTAR KASHI","30.7088449","78.3536958",7
249151,"UTTAR KASHI","30.7080000","78.3530000",7
249151,"UTTAR KASHI","30.7088589","78.3536968",7
249151,"UTTAR KASHI","30.7088145","78.3536254",7
249155,"TEHRI GARHWAL","30.4301348","78.6583124",2
249155,"TEHRI GARHWAL","30.3788311","78.8028807",2
249155,"TEHRI GARHWAL","30.4444285","78.8226909",2
249155,"TEHRI GARHWAL","30.4438426","78.7830383",2
249161,"TEHRI GARHWAL","30.2880526","78.8330731",2
249161,"TEHRI GARHWAL","30.2751730","78.7405357",2
249161,"TEHRI GARHWAL","30.2150000","78.7480000",2
249161,"TEHRI GARHWAL","30.2338451","78.7235296",2
249165,"UTTAR KASHI","30.6313047","78.5405304",1
249165,"TEHRI GARHWAL","30.5058704","78.5504691",1
811211,"MUNGER","25.282675","86.576466",1
811213,"MUNGER","25.1217500","86.5498056",1
811201,"MUNGER","25.3681592","86.4834198",15
811201,"MUNGER","25.3720100","86.4903000",15
811214,"MUNGER","25.374756","86.473525",6
803118,"NALANDA","25.2211111","85.5944444",1
803107,"NALANDA","25.2276667","85.6160000",1
803214,"PATNA","25.1983","85.519",1
801301,"NALANDA","25.2286667","85.2320833",2
803301,"PATNA","25.5914","85.17572",2
803116,"NALANDA","25.0274167","85.4224167",1
803118,"NALANDA","25.2267222","85.5156389",1
805126,"NAWADA","24.7503000","85.5341000",1
800001,"PATNA","25.4121565","85.1245655",123
800008,"PATNA","25.7011111","85.4091666",23
800007,"PATNA","25.5970278","85.2114167",14
800006,"PATNA","25.6175278","85.1762778",28
800016,"PATNA","25.6035833","85.1325556",8
800008,"PATNA","25.5895","85.2078",23
800025,"PATNA","25.6209560","85.0798360",24
801503,"PATNA","25.5940950","85.1375650",76
800001,"PATNA","25.5912160","85.1446350",123
801503,"PATNA","25.6386560","85.0498090",76
800011,"PATNA","25.6370860","85.0986530",6
800024,"PATNA","20.270970","85.826866",22
800001,"PATNA","25.5741270","85.0701000",123
801503,"PATNA","25.6424940","85.0642960",76
801102,"PATNA","25.5940950","85.1375650",1
801104,"PATNA","25.4460170","84.8646110",2
801503,"PATNA","25.6351640","85.0415330",76
801105,"PATNA","25.5848880","85.0389350",18
821115,"ROHTAS","24.9500000","84.0333000",5
494449,"DANTEWADA","18.889804","81.347745",2
494001,"RAIPUR","20.093525","81.1574579",26
494334,"RAIPUR","20.278024","81.490921",6
495001,"BILASPUR","22.0888210","82.1429490",58
495220,"BILASPUR","22.0079200","82.1047600",1
495113,"BILASPUR","22.2907970","82.0226690",2
495117,"Gaurella Pendra Marwahi","22.7723900","81.9620120",2
495557,"JANJGIR-CHAMPA","22.0106480","82.5844060",1
495695,"JANJGIR-CHAMPA","21.951083000000001","83.030730000000005",3
495671,"JANJGIR-CHAMPA","22.0317100","82.6439200",2
495446,"KORBA","22.306425959999999","82.548029339999999",1
495450,"KORBA","22.3829900","82.6763000",7
495452,"KORBA","22.3471800","82.5541900",5
491228,"BALOD","20.5800000","81.0700000",6
490001,"DURG","21.717302","81.534080000000003",14
490001,"DURG","21.2100940","81.3738450",14
491001,"DURG","21.1211300","81.1716700",41
491001,"DURG","21.1088900","81.1762600",41
490006,"DURG","21.1136600","81.1943900",37
491665,"RAJNANDGAON","21.118068000000001","81.381966000000006",1
497235,"SURAJPUR","23.349260999999998","82.996510999999998",0
497451,"KOREA","23.19107","82.354815000000002",1
497448,"KOREA","23.177571","82.198120000000003",1
496450,"RAIGARH","21.641877","83.109248",1
496440,"RAIGARH","21.755321","83.380596",2
496554,"RAIGARH","21.636619","83.36225",1
493332,"BALODA BAZAR","21.3926300","82.0930600",11
493118,"BALODA BAZAR","21.7362300","81.9432900",8
493222,"BALODA BAZAR","21.2378400","81.7054200",1
492001,"RAIPUR","21.2247100","81.6411000",121
493663,"DHAMTARI","20.8320833","81.7160556",2
492014,"RAIPUR","21.2378400","81.7054200",2
493558,"MAHASAMUND","21.1847500","82.5949800",1
492008,"RAIPUR","21.2766389","81.6402778",5
110032,"SHAHDARA","28.6739166","77.3198333",115
110095,"SHAHDARA","28.6888056","77.3076944",80
110090,"NORTH EAST","28.7259444","77.2726389",1
110093,"NORTH EAST","28.6952500","77.2953333",37
110032,"SHAHDARA","28.6774167","77.2990833",115
110053,"NORTH EAST","28.6737778","77.2763889",70
110090,"NORTH EAST","28.6739166","77.3198333",1
110092,"EAST","28.6522222","77.3064444",326
110031,"SHAHDARA","28.6530000","77.2741667",32
110051,"EAST","28.6453611","77.2871111",68
110091,"EAST","28.6053889","77.3073333",158
110031,"SHAHDARA","28.6646111","77.2593611",32
110091,"EAST","28.6198333","77.3121111",158
110092,"EAST","28.6270000","77.2063333",326
110092,"EAST","28.6270000","77.2850278",326
110095,"SHAHDARA","28.6721111","77.3069722",80
110095,"SHAHDARA","28.6759722","77.3267778",80
110096,"EAST","28.596722","77.312114",140
110007,"NORTH","28.6674540","77.1917010",46
110034,"NORTH WEST","28.7061667","77.1483333",150
110035,"NORTH WEST","28.6754167","77.1655556",35
110033,"NORTH","28.7305000","77.1754722",49
110009,"NORTH","28.7152500","77.2044444",92
110085,"NORTH WEST","28.7157500","77.1100000",312
110085,"NORTH WEST","28.6933611","77.1713889",312
110034,"NORTH WEST","28.6819167","77.1366667",150
110052,"NORTH","28.6797500","77.1721389",61
110086,"NORTH WEST","28.6979500","77.0643610",54
110006,"NORTH","28.6594167","77.2130556",39
110006,"NORTH","28.6511389","77.2241667",39
110002,"CENTRAL","28.6338611","77.2462222",37
110001,"NEW DELHI","28.6174166","77.2129166",44
110002,"CENTRAL","28.6411000","77.2272000",37
110002,"CENTRAL","28.6352","77.2469",37
110001,"NEW DELHI","28.6159444","77.2130000",44
110001,"NEW DELHI","28.6178889","77.2019167",44
110011,"NEW DELHI","28.6111111","77.2127500",12
110008,"WEST","28.6527778","77.1558889",77
110020,"South East","28.5577222","77.2648333",14
110076,"SOUTH","28.5348333","77.2911667",59
110080,"SOUTH","28.5037778","77.2499444",18
110003,"South East","28.5900000","77.2200000",57
110049,"SOUTH","28.5640278","77.2324167",72
110017,"SOUTH","28.5288420","77.2225570",193
110014,"South East","28.5700000","77.2600000",62
110003,"South East","28.5868333","77.2309444",57
110003,"South East","28.5859167","77.2095556",57
110017,"SOUTH","28.5229840","77.2145200",193
110017,"SOUTH","28.5400000","77.2000833",193
110047,"SOUTH","28.478918","77.120143",30
110010,"NEW DELHI","28.5988889","77.1085833",53
110067,"NEW DELHI","28.5550833","77.1762222",45
110010,"NEW DELHI","28.5750833","77.0971667",53
110022,"NEW DELHI","28.5550000","77.1810278",28
110022,"NEW DELHI","28.562224","77.17243",28
110022,"NEW DELHI","28.5706389","77.1755000",28
110010,"NEW DELHI","28.5845000","77.1308056",53
110029,"SOUTH","28.5664228","77.1998703",49
110021,"NEW DELHI","28.5829722","77.1615000",54
110057,"NEW DELHI","28.5680000","77.1594167",33
110047,"SOUTH","28.4759","77.13153",30
110064,"WEST","28.6147560","71.1129200",63
110073,"SOUTH WEST","28.5709444","76.9076944",5
110073,"SOUTH WEST","28.5544850","76.8650290",5
110043,"WEST","28.6122970","76.9686270",69
110018,"WEST","28.6365870","77.0944660",197
110026,"WEST","28.6713889","77.1538333",32
110064,"WEST","28.6287778","77.1226111",63
110064,"WEST","28.6234444","77.1076111",63
110058,"WEST","28.6498611","77.1306667",122
110018,"WEST","28.6346389","77.0860833",197
110026,"WEST","28.6732320","77.1319780",32
110027,"WEST","28.6467222","77.1124722",95
110018,"WEST","28.6396389","77.0761111",197
110018,"WEST","28.6573333","77.1083611",197
110041,"WEST","28.6668290","77.0490040",42
110041,"WEST","28.6823140","77.0349370",42
110018,"WEST","28.6498611","77.1306667",197
380015,"AHMADABAD","23.015392","72.543014",211
380007,"AHMADABAD","22.998369","72.560181",73
380005,"AHMADABAD","23.102683","72.585023",38
382210,"AHMADABAD","22.981271","72.501663",14
380016,"AHMADABAD","23.043302","72.604989",8
380024,"AHMADABAD","23.038923","72.625650",8
380004,"AHMADABAD","23.047616","72.598123",24
382345,"AHMADABAD","23.056124","72.643665",12
380002,"AHMADABAD","23.082874","72.667409",6
380021,"AHMADABAD","23.013413","72.611874",2
380023,"AHMADABAD","23.020662","72.626245",1
382350,"AHMADABAD","23.041585","72.642871",14
382425,"AHMADABAD","22.852197","72.589744",1
380026,"AHMADABAD","22.992553","72.632006",3
380001,"AHMADABAD","23.024818","72.590647",15
380050,"AHMADABAD","22.985094","72.611236",18
380008,"AHMADABAD","22.998855","72.601144",47
380001,"AHMADABAD","23.020880","72.586170",15
385535,"BANAS KANTHA","24.2547120","72.1779010",6
382016,"GANDHINAGAR","23.229960999999999","72.647931",6
382016,"GANDHINAGAR","23.2376840","72.6502710",6
382028,"GANDHINAGAR","23.2468140","72.6563110",1
382007,"GANDHINAGAR","23.2103650","72.6584240",25
382481,"AHMADABAD","23.081193","72.551280",75
382481,"AHMADABAD","23.072973","72.560596",75
382610,"GANDHINAGAR","23.2664030","72.6773930",3
382315,"GANDHINAGAR","23.0220980","72.6343270",1
380060,"AHMADABAD","23.072578","72.515861",24
382721,"GANDHINAGAR","23.2300000","72.4900000",10
382225,"AHMADABAD","22.7200000","72.4495000",6
384001,"MAHESANA","23.586760999999999","72.369949000000005",5
384002,"MAHESANA","23.588142000000001","72.370790999999997",19
384001,"MAHESANA","23.586770000000001","72.369977000000006",5
384170,"MAHESANA","23.8017","72.396500000000003",2
384265,"PATAN","23.8378000","72.1415520",7
385340,"PATAN","23.8324000","71.6047000",1
384151,"PATAN","23.9151667","72.3729722",5
383410,"SABAR KANTHA","23.8157000","73.0815010",3
383325,"ARVALLI","23.2196111","73.2159444",3
383430,"SABAR KANTHA","23.8377500","73.0051111",5
383440,"SABAR KANTHA","23.5321900","73.0542450",1
383350,"ARVALLI","23.4978056","73.5117778",3
383315,"ARVALLI","23.4646944","73.2969444",8
365440,"AMRELI","21.2910590","70.5658769",2
365435,"AMRELI","21.8284210","71.4048230",1
364515,"AMRELI","21.3366667","71.3059722",2
365541,"AMRELI","21.3950610","71.1273040",1
364002,"BHAVNAGAR","21.8939010","72.1392480",10
364003,"BHAVNAGAR","21.7663","72.1179",3
364006,"BHAVNAGAR","21.7791","72.1395",1
364710,"BOTAD","22.1711111","71.6816944",1
360330,"RAJKOT","21.9209900","70.8659670",1
360311,"RAJKOT","21.977033","70.795762",9
361002,"JAMNAGAR","22.4855833","70.1354444",3
361001,"JAMNAGAR","22.4699722","70.0655000",15
361142,"JAMNAGAR","22.4855833","70.1354444",5
361150,"JAMNAGAR","22.5296667","70.0441944",1
362110,"JUNAGADH","21.439765","70.598062",1
362530,"GIR SOMNATH","20.9255556","70.9177222",1
362001,"JUNAGADH","21.5117500","70.4593333",18
362255,"JUNAGADH","21.054392","70.292286",3
362150,"GIR SOMNATH","21.056878","70.532965",2
362265,"GIR SOMNATH","20.9181944","70.3580833",8
362265,"GIR SOMNATH","20.911308","70.365808",8
362265,"GIR SOMNATH","70.35543879","20.91346309",8
370110,"KACHCHH","23.108948","70.032363",6
370485,"KACHCHH","23.0919940","69.5186760",1
370201,"KACHCHH","23.4577000","70.0026000",19
370210,"KACHCHH","23.2469444","69.6731944",2
360578,"PORBANDAR","21.6278611","69.6343611",1
362630,"JUNAGADH","21.4991389","70.1373889",1
360007,"RAJKOT","22.2995278","70.7753889",28
360002,"RAJKOT","22.2810278","70.8031944",19
360001,"RAJKOT","22.2909444","70.7930000",35
360001,"RAJKOT","22.3032222","70.7927778",35
360001,"RAJKOT","22.3026111","70.8034722",35
360004,"RAJKOT","22.2977778","70.7889722",32
360006,"RAJKOT","22.3135000","70.7881666",14
363001,"SURENDRANAGAR","22.724","71.643000000000001",9
363030,"SURENDRANAGAR","22.720870000000001","71.66574",5
388315,"ANAND","22.5591944","72.9641389",1
388540,"ANAND","22.4115833","72.8980278",3
388345,"ANAND","22.5262000","72.9127010",1
394635,"TAPI","20.8786790","73.3178180",1
394327,"SURAT","21.1026360","72.5733240",5
394150,"SURAT","21.2892778","72.9389167",7
394601,"SURAT","21.0724080","73.0556040",12
394601,"SURAT","21.0822610","73.0556440",12
393002,"BHARUCH","21.6185270","73.0238660",11
392130,"BHARUCH","21.7125030","72.5838890",3
393110,"BHARUCH","21.7153960","73.1513480",2
392012,"BHARUCH","21.7101420","73.0220610",5
392015,"BHARUCH","21.7284960","73.0238560",10
393010,"BHARUCH","21.6379190","73.0113230",3
393145,"NARMADA","21.8716480","73.5086520",2
393120,"BHARUCH","21.7930260","73.2987920",2
387001,"KHEDA","22.7310490","72.8638000",14
388430,"ANAND","22.5591944","72.9641389",2
388480,"ANAND","22.5591944","72.9641389",1
396450,"NAVSARI","20.9300000","72.9100000",7
396469,"NAVSARI","20.9600000","73.0600000",1
389130,"DOHAD","22.8189200","73.9128510",1
394510,"SURAT","21.1865833","72.7624444",18
394270,"SURAT","21.1305530","72.6519110",3
394221,"SURAT","21.1395000","72.8405000",4
395002,"SURAT","21.1862222","72.8268611",13
395007,"SURAT","12.16680556","72.7981941246536",101
394107,"SURAT","21.2401667","72.8529167",12
395003,"SURAT","21.1970556","72.8325000",16
395002,"SURAT","21.1957222","72.8454722",13
394210,"SURAT","21.1698889","72.8432222",181
394440,"SURAT","21.4505278","73.3221667",2
394120,"BHARUCH","21.467434593","72.9521427387",8
391165,"CHHOTAUDEPUR","22.3054722","74.0174167",2
391150,"CHHOTAUDEPUR","22.0439722","73.7280278",3
390019,"VADODARA","22.3070000","73.2328333",62
390010,"VADODARA","22.2570833","73.1863333",29
390011,"VADODARA","22.2781944","73.1944722",43
390022,"VADODARA","22.333855","73.226709",31
391320,"VADODARA","22.3035833","73.1976944",5
391340,"VADODARA","22.3035833","73.1976944",1
391350,"VADODARA","22.3980964","73.129244",6
390023,"VADODARA","22.3213611","73.1540000",31
391760,"VADODARA","22.3056667","73.4006111",3
396171,"VALSAD","20.1646580","72.7725150",2
396001,"VALSAD","20.6186340","72.9325460",20
134107,"PANCHKULA","30.7238333","76.8759167",9
134007,"AMBALA","30.4365833","76.6860556",5
133302,"PANCHKULA","30.8344444","76.9382222",8
134003,"AMBALA","30.3625278","76.7954722",21
134003,"AMBALA","30.3875300","76.8110500",21
133202,"AMBALA","30.2455000","77.1050278",1
133001,"AMBALA","30.3349167","76.8438889",42
135133,"YAMUNANAGAR","30.0411111","77.1923056",4
127028,"BHIWANI","28.6296000","75.6179000",0
127030,"BHIWANI","28.6358000","75.9434000",3
127031,"BHIWANI","28.8620000","76.1407000",2
121004,"FARIDABAD","28.3433611","77.3214722",72
121007,"FARIDABAD","28.3832778","77.3258889",24
121002,"FARIDABAD","28.4080702","77.3223825",171
121005,"FARIDABAD","28.3917778","77.3021389",20
121006,"FARIDABAD","28.3574444","77.3336389",66
121001,"FARIDABAD","28.5461389","77.2814722",145
121102,"PALWAL","28.9949444","77.3315556",17
121004,"FARIDABAD","28.3497500","77.3607778",72
121010,"FARIDABAD","28.5821389","77.9790278",64
121101,"FARIDABAD","28.3503889","77.3998889",5
122008,"GURUGRAM","28.4620000","77.0316389",3
122010,"GURUGRAM","28.4660930","77.1058349",6
122505,"GURUGRAM","28.4384722","76.9354444",66
122001,"GURUGRAM","28.4685833","77.0217778",637
122018,"GURUGRAM","28.4620000","77.0316389",253
122016,"GURUGRAM","28.4965833","77.0852778",27
122004,"GURUGRAM","28.4134444","76.9918056",152
122015,"GURUGRAM","28.4973611","77.0630556",18
122017,"GURUGRAM","28.4620000","77.0316389",125
122503,"GURUGRAM","28.3332778","76.7737778",9
122001,"GURUGRAM","28.4556770","77.0245666",637
122012,"GURUGRAM","28.4138870","76.9931945",4
122018,"GURUGRAM","0","0",253
123411,"REWARI","28.2938611","76.3839722",2
123021,"MAHENDRAGARH","28.1001389","76.2607222",2
123029,"MAHENDRAGARH","28.2653333","76.1439444",21
123028,"MAHENDRAGARH","27.8916389","76.1113056",2
123035,"REWARI","28.3561667","76.6217500",0
125121,"HISAR","29.368676","75.905203",3
125001,"HISAR","29.402101","75.703616",45
125121,"HISAR","29.3641876","75.9056752",3
126102,"JIND","29.3613","76.1912",17
126102,"JIND","29.3613","76.1912",17
126102,"JIND","29.3613","76.1912",17
126116,"JIND","29.596","76.115",3
126112,"JIND","29.4061","76.6615",2
132114,"KARNAL","28.5427222","76.9730556",2
132001,"KARNAL","29.6931667","76.9714167",59
132117,"KARNAL","29.8351111","76.9176389",3
132001,"KARNAL","29.5902777","76.1099166",59
132116,"KARNAL","29.7988889","76.9283611",3
132103,"PANIPAT","29.3809167","76.8595833",68
136027,"KAITHAL","29.7998590","76.4173000",17
136119,"KURUKSHETRA","29.9555490","76.8129260",2
124507,"JHAJJAR","28.6811790","76.9027040",41
124501,"ROHTAK","28.6811790","76.9027040",0
124001,"ROHTAK","28.8955833","76.5925278",68
131001,"SONIPAT","28.9801111","77.0221111",90
131301,"SONIPAT","29.1312500","76.7019722",6
131001,"SONIPAT","28.9865556","77.0255000",90
176302,"CHAMBA","32.4309600","76.0130700",2
176025,"KANGRA","32.0453330","75.9623610",1
176022,"KANGRA","32.164593","75.908472",1
176037,"KANGRA","32.0279510","76.2965770",0
176215,"KANGRA","32.2147222","76.3254444",15
176125,"KANGRA","32.051223","76.643623",1
176076,"KANGRA","32.01017","76.59407",1
176115,"KANGRA","32.0559167","76.6315556",1
176048,"HAMIRPUR","31.5931944","76.7170278",1
174013,"BILASPUR","31.4152000","76.8276000",1
177025,"HAMIRPUR","31.673945","76.637769",1
175106,"MANDI","31.6883611","77.2812222",3
175136,"KULLU","32.148556","77.173366",1
175129,"KULLU","32.1001944","77.1370556",1
175131,"KULLU","32.243832","77.188322",8
175005,"MANDI","31.7973611","77.0181111",7
175124,"MANDI","31.677754","77.04596",2
175001,"MANDI","31.7094444","76.9392222",28
175015,"MANDI","31.9909722","76.8054444",5
175002,"MANDI","31.532265","76.887931",2
172201,"SHIMLA","31.492403","77.705008",1
171009,"SHIMLA","31.078","77.181",37
171009,"SHIMLA","31.0769","77.1856",37
171207,"SHIMLA","31.2046","77.7524",2
171301,"SHIMLA","31.2455000","77.1251667",1
171013,"SHIMLA","31.4048700","77.6019130",5
171005,"SHIMLA","31.4048700","77.6019130",26
173001,"SIRMAUR","30.5623333","77.2933889",21
173209,"SOLAN","30.901535","77.023158",2
173230,"SOLAN","30.8591111","77.1685833",2
174308,"UNA","31.5430278","76.4129167",2
174301,"UNA","31.3514722","76.3167500",5
181152,"JAMMU","32.7103770","74.9062620",4
180003,"JAMMU","32.6748860","74.8755660",6
180003,"JAMMU","32.6892900","74.8331060",6
180012,"JAMMU","32.7159870","74.8799690",7
180006,"JAMMU","32.7263020","74.8801340",5
181102,"JAMMU","32.6053889","74.8500000",4
180012,"JAMMU","32.7059050","74.8799670",7
181141,"SAMBA","32.8918930","74.7585780",1
181202,"JAMMU","32.8325278","74.5769722",2
180001,"JAMMU","32.7340300","74.8660030",32
180005,"JAMMU","32.7480720","74.8607550",28
180001,"JAMMU","32.7360277","74.8428888",32
194201,"LEH LADAKH","34.1528380","77.5770380",3
192124,"ANANTNAG","33.8695556","74.9787778",2
190019,"SRINAGAR","34.0165000","74.8125278",7
190010,"SRINAGAR","34.0699167","74.8098333",4
